0.001,-4.289105153568142
0.002,-3.4567976784309193
0.003,-2.9701031488802703
0.004,-2.6266537608097016
0.005,-2.3576331254191323
0.006,-2.139718786867329
0.007,-1.953815031972271
0.008,-1.794872147277753
0.009000000000000001,-1.6534668632751273
0.010000000000000002,-1.5258120679293037
0.011,-1.4118454308610953
0.012,-1.3070933388145978
0.013000000000000001,-1.2110447562153
0.014000000000000002,-1.1229156365888666
0.015,-1.0402284352355156
0.016,-0.9624721473271651
0.017,-0.8887713307158076
0.018000000000000002,-0.8210253403463105
0.019000000000000003,-0.7564346824602998
0.02,-0.6947589010702205
0.021,-0.6365234347820319
0.022000000000000002,-0.5804136511556802
0.023,-0.5267849470227558
0.024,-0.4757661397767436
0.025,-0.4262798507998462
0.026000000000000002,-0.3786943759009727
0.027000000000000003,-0.3339348847678847
0.028,-0.28974216444710016
0.029,-0.24885826677589976
0.030000000000000002,-0.20726809560625395
0.031,-0.16904022947152897
0.032,-0.1306934664062698
0.033,-0.09376497005891993
0.034,-0.05683828778668238
0.035,-0.023415051983042685
0.036000000000000004,0.01161974464641228
0.037000000000000005,0.04295322986389671
0.038,0.07677347528449911
0.039,0.10606357529822946
0.04,0.13679609663943784
0.041,0.16717344283131289
0.042,0.19627983622165734
0.043000000000000003,0.22370789448770134
0.044000000000000004,0.25237594293803
0.045,0.27849517862964174
0.046,0.3051663378257885
0.047,0.33124317632600603
0.048,0.3559962359022061
0.049,0.3800232878048756
0.05,0.4047300046457377
0.051000000000000004,0.42886890135053246
0.052000000000000005,0.45142485945938543
0.053000000000000005,0.4759812514786703
0.054,0.4971351501561698
0.055,0.5204915149440027
0.056,0.540156176904242
0.057,0.5623817674913908
0.058,0.582849697883121
0.059000000000000004,0.6036435194261479
0.060000000000000005,0.6245040899864698
0.061,0.6439736190592329
0.062,0.6640389826002974
0.063,0.681530811686229
0.064,0.7017006744564108
0.065,0.720148680712817
0.066,0.7389026007343414
0.067,0.7557309009736827
0.068,0.7739772054412082
0.069,0.7918966282309666
0.07,0.8098160415510284
0.07100000000000001,0.8261640947231472
0.07200000000000001,0.8434222891298161
0.07300000000000001,0.8592815838892612
0.074,0.8751106605637754
0.075,0.891278933664425
0.076,0.9077439172725111
0.077,0.9226808074071449
0.078,0.939463975361148
0.079,0.9544977955536961
0.08,0.9693715832999548
0.081,0.9844124488953826
0.082,0.9984653533017761
0.083,1.0138669203472552
0.084,1.0267491667754942
0.085,1.0420001824369252
0.08600000000000001,1.0560138374922816
0.08700000000000001,1.0707638211959343
0.08800000000000001,1.0827135875132974
0.089,1.096213489673749
0.09,1.11099371502588
0.091,1.1244439174485585
0.092,1.136637080108608
0.093,1.1490563081974052
0.094,1.163462988051762
0.095,1.1752354172826556
0.096,1.1875686979005713
0.097,1.2007382091784715
0.098,1.2117559391493042
0.099,1.2246825981452416
0.1,1.2361309055111742
0.101,1.248091599385418
0.10200000000000001,1.2610170148156825
0.10300000000000001,1.2720476159227319
0.10400000000000001,1.2829985564484632
0.10500000000000001,1.2959646054659073
0.106,1.3062459505799973
0.107,1.3180234979819765
0.108,1.3298941710554286
0.109,1.3401673930970206
0.11,1.351212448640805
0.111,1.3625798058668999
0.112,1.3726040853485764
0.113,1.3844642463512413
0.114,1.3942863130143686
0.115,1.40540536400691
0.116,1.4153596117363552
0.117,1.4256399299295075
0.11800000000000001,1.4351420332013651
0.11900000000000001,1.4461656391833235
0.12000000000000001,1.4558341465000362
0.121,1.4661310175200377
0.122,1.4748531616412288
0.123,1.4853422892230277
0.124,1.494994158465095
0.125,1.5051537028885393
0.126,1.5135696006865742
0.127,1.5234302537957567
0.128,1.5339181224106175
0.129,1.5430728324683385
0.13,1.5517742254917064
0.131,1.5600110534138174
0.132,1.5696980071412703
0.133,1.5788745846874097
0.134,1.5889947423679212
0.135,1.5964884006793894
0.136,1.6060823567999898
0.137,1.614839498886258
0.138,1.6234426406052305
0.139,1.6312524858579145
0.14,1.640915531943404
0.14100000000000001,1.650127817064445
0.14200000000000002,1.6575542840092805
0.14300000000000002,1.6664960442990306
0.14400000000000002,1.6753917830864309
0.14500000000000002,1.6827296734739898
0.146,1.6916926712358173
0.147,1.6985136959988472
0.148,1.708018863162112
0.149,1.7151756053810452
0.15,1.723538491723444
0.151,1.7320243001252744
0.152,1.7387315569460045
0.153,1.7464623628725284
0.154,1.7553623026946679
0.155,1.7619010692413275
